Metric,1.0,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.725,0.7,0.675,0.65,0.625,0.6,0.575,0.55,0.525,0.5,0.475,0.45,0.425,0.4,0.375,0.35,0.325,0.3,0.275,0.25
precision,0.6359256053226651,0.6433794857143837,0.6260253654881769,0.6260373322431603,0.6228060188457635,0.6323182099337104,0.6250513377568133,0.6174234461488064,0.6229538890998866,0.6128554007160185,0.5972007002237169,0.5982151518719008,0.6091191032377228,0.6097094223145094,0.5957803441751743,0.5933213729696716,0.5973398757943695,0.5868579161233972,0.5842642904002562,0.5701550066162128,0.5687936965500142,0.5641219346668613,0.5667351987611042,0.5617809644739447,0.5455630797736122,0.5409251648518929,0.5319036912612579,0.5241954594427124,0.525034675379326,0.4995618389993039,0.49491244105858
recall,0.4958264080939889,0.4908695183348602,0.48974819884509346,0.48614590278812597,0.4774449397516666,0.4746450394387935,0.4752324509208524,0.4713885848758405,0.45970209811440876,0.4580616300147913,0.45815271292560383,0.4545232115113992,0.44812372539299716,0.4395171072228578,0.4374487569967789,0.4345396912798959,0.43201843427589226,0.42011289107200706,0.41165178626422066,0.40249490844603725,0.4018756178636885,0.3967284550994251,0.37840896226880455,0.3788512496529884,0.3591213812663875,0.35376435199398,0.34737160614037654,0.33249192181973164,0.3339694752725862,0.30950386404597297,0.30415713082560003
mAP@.5,0.53063430683085,0.5285938658588487,0.5229374597114236,0.5177146460275356,0.5138265612312776,0.5124753745908701,0.5109780488555444,0.5006646620531561,0.4968229799961339,0.4888151359742091,0.4874953424900016,0.4847319771970112,0.47935159052315485,0.47331881157345823,0.46613960797983117,0.4639806964558069,0.46086052359075413,0.4509270054708125,0.4386060470848455,0.4280086137507113,0.4248995141304702,0.4183863059041421,0.40257722553155606,0.402264530995016,0.3804867146362507,0.37484222884191726,0.3660582278837265,0.3500721718735423,0.3490405996674504,0.3219383468644782,0.3160694851149761
mAP@.5-.95,0.33735206931118594,0.33602685370661656,0.3298207443846146,0.32554244883328376,0.32315991453127324,0.3212161044636119,0.3204055999987435,0.3123608205777401,0.30920374412708507,0.3027461916020463,0.30155330299193744,0.2999195307899364,0.2946072148290355,0.2891114175854506,0.2822191265983996,0.28066241908775547,0.27768841978403513,0.26912486736303315,0.25861274761646014,0.25023347494098247,0.24721473545867817,0.2424034989682963,0.2312182979655221,0.23039599040161512,0.2153394461187974,0.21193660543424747,0.2043839360897904,0.1942953386567547,0.19348090577190655,0.17692079041202963,0.17284916457550942
loss1,0.04489019140601158,0.04497896134853363,0.0453743152320385,0.04578428715467453,0.04607639089226723,0.046119485050439835,0.04622304439544678,0.04685330390930176,0.047165755182504654,0.04761391505599022,0.04767102748155594,0.047753725200891495,0.048274748027324677,0.04880664125084877,0.04921204224228859,0.04923916235566139,0.049389421939849854,0.05008534714579582,0.0512651726603508,0.05173706263303757,0.05182981491088867,0.0520402267575264,0.05288847163319588,0.052921880036592484,0.05435613915324211,0.05452423542737961,0.05479001998901367,0.055560335516929626,0.055566661059856415,0.05732479691505432,0.05743637681007385
loss2,0.05041523277759552,0.05048684403300285,0.0506298691034317,0.05074894428253174,0.050907619297504425,0.05091307312250137,0.050961170345544815,0.05125683173537254,0.05126861482858658,0.05149373039603233,0.0515122227370739,0.05156731978058815,0.05180267244577408,0.051968008279800415,0.05234276503324509,0.052357058972120285,0.05242639780044556,0.05270197242498398,0.053043510764837265,0.05339678004384041,0.05348500236868858,0.053669363260269165,0.05413040891289711,0.05413132533431053,0.05476287752389908,0.05495293438434601,0.05525318533182144,0.05568139627575874,0.05567999556660652,0.05650976672768593,0.05678268522024155
loss3,0.017475001513957977,0.01757352612912655,0.01780497282743454,0.017998110502958298,0.018232237547636032,0.01826859638094902,0.018362781032919884,0.018862145021557808,0.019037077203392982,0.01933283731341362,0.019381118938326836,0.019441919401288033,0.019856754690408707,0.02029036357998848,0.020750056952238083,0.02083570696413517,0.021088769659399986,0.02156149037182331,0.022329233586788177,0.02295651100575924,0.023122208192944527,0.023478712886571884,0.02441485971212387,0.024423381313681602,0.025990257039666176,0.02637431025505066,0.026867346838116646,0.027917644008994102,0.02797836624085903,0.0300374086946249,0.030499277636408806
setup_time,0.0549318790435791,0.05441470146179199,0.057671546936035156,0.05499734878540039,0.06146197319030763,0.05890369415283203,0.055615997314453124,0.057346248626708986,0.056769371032714844,0.058108377456665035,0.05732617378234863,0.061229896545410153,0.06523456573486329,0.0578521728515625,0.05893568992614746,0.06222133636474609,0.05919427871704101,0.055837821960449216,0.05692100524902344,0.05469746589660644,0.05900282859802246,0.05313024520874023,0.060765838623046874,0.0612706184387207,0.057135915756225585,0.060087156295776364,0.06326560974121094,0.05325508117675781,0.06784753799438477,0.05818295478820801,0.06370797157287597
inference_time,1.5301525592803955,1.3557037353515624,1.291336488723755,1.3255332469940186,1.2884162425994874,1.263456106185913,1.214385747909546,1.162526750564575,1.1696281433105469,1.0899614810943603,1.1472580432891846,1.0828490257263184,1.131264877319336,1.0331133842468263,1.0771797180175782,1.0395113945007324,0.9762975692749024,0.9422352313995361,0.8814982414245606,0.8579087257385254,0.820911979675293,0.811991548538208,0.7988663673400879,0.7860353469848633,0.743244743347168,0.771982717514038,0.7435528755187988,0.6854871273040771,0.721833324432373,0.6150378704071044,0.570908784866333
