Metric,1.0,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.725,0.7,0.675,0.65,0.625,0.6,0.575,0.55,0.525,0.5,0.475,0.45,0.425,0.4,0.375,0.35,0.325,0.3,0.275,0.25
precision,0.6382237520528422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5022460749353252
recall,0.49574317311666993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31060492185706473
mAP@.5,0.5293137035063044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32244078226177286
mAP@.5-.95,0.3367734390575939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17632241341448324
loss1,0.038235872983932495,0.09486399590969086,0.09486839920282364,0.09487456828355789,0.09487409889698029,0.0948755145072937,0.09488241374492645,0.09489679336547852,0.09492471069097519,0.09491977095603943,0.0949196070432663,0.09491491317749023,0.09492818266153336,0.09495890140533447,0.09496860206127167,0.09497398883104324,0.09496995806694031,0.09499991685152054,0.09504181146621704,0.0950053259730339,0.09500294178724289,0.09497008472681046,0.09497619420289993,0.09497205913066864,0.09506599605083466,0.09506592154502869,0.0950334370136261,0.09500321745872498,0.09499078243970871,0.09506804496049881,0.05004008486866951
loss2,0.051102831959724426,0.08646008372306824,0.08642910420894623,0.08609434962272644,0.08595722913742065,0.0858912542462349,0.08582872897386551,0.08555666357278824,0.08523488789796829,0.08504223078489304,0.08498594909906387,0.0849156603217125,0.08458267897367477,0.08425962179899216,0.08368517458438873,0.08344914019107819,0.08317866176366806,0.08276669681072235,0.08231043815612793,0.08183734118938446,0.08163050562143326,0.0812704861164093,0.0809987410902977,0.0809459313750267,0.07776616513729095,0.07762236148118973,0.07749546319246292,0.07727715373039246,0.07718319445848465,0.0766255334019661,0.057706695050001144
loss3,0.016760636121034622,0.09926794469356537,0.09924162924289703,0.09929538518190384,0.09932037442922592,0.09932831674814224,0.09932712465524673,0.09933148324489594,0.09938333183526993,0.09941190481185913,0.09942078590393066,0.09942226111888885,0.09947581589221954,0.09951948374509811,0.09962929785251617,0.09967383742332458,0.0996989756822586,0.0996764674782753,0.09972364455461502,0.09976993501186371,0.09976258873939514,0.09988830983638763,0.09989343583583832,0.09990368783473969,0.09974373877048492,0.09979334473609924,0.0998368188738823,0.0997825562953949,0.09981010109186172,0.09893342107534409,0.029424132779240608
setup_time,0.9882146358489989,1.0139814853668214,0.9775660514831543,0.9868516445159913,0.9827757835388184,0.9812577247619628,0.977031373977661,1.0063305377960206,1.0064982414245605,0.9764317989349365,0.9905186653137207,0.9913544178009033,1.0116172790527342,0.976178216934204,0.9842631816864014,0.9953989028930665,0.99367938041687,0.991464138031006,0.9935378551483155,1.0004027366638184,1.0138260841369628,1.0284930706024171,0.9839994430541992,0.9933410167694092,0.979049253463745,0.9692848682403564,0.9889656066894531,1.0082581996917723,1.0052846431732179,1.0126296520233156,0.9850043773651123
inference_time,587.7542112827301,583.5994250774384,560.3900784015655,543.0529841423036,524.6213568687439,513.3834125041961,503.6413432598114,467.04886384010314,449.56249370574955,417.42228150367737,412.31177277565,405.4467767715454,389.7186856746673,373.78256101608275,357.0623894691467,351.3132071018219,349.1106775760651,330.21532917022705,285.56605038642886,262.294873714447,256.51832098960875,254.19218931198117,240.17848381996154,238.2561776161194,213.5819444179535,207.02294368743895,205.6652695655823,194.29417667388915,194.97730808258058,151.9729148864746,145.9167275428772
nms_time,9.06471357345581,1.201979637145996,1.2115395545959473,1.2039516925811768,1.227140712738037,1.1974988460540772,1.2595211029052735,1.219576358795166,1.2211920738220214,1.2272414207458495,1.2068234920501708,1.2046224117279052,1.2529415607452394,1.1998608112335205,1.205576467514038,1.228845977783203,1.2251125335693358,1.2553761959075929,1.225067138671875,1.211038064956665,1.2876918315887451,1.2312746047973633,1.2087592601776123,1.2153271198272706,1.2049195289611816,1.2352676868438721,1.2147926330566408,1.213606357574463,1.2266089916229248,1.2244203090667725,21.912639760971068
