Model Name,1.0,0.975,0.95,0.925,0.9,0.875,0.85,0.825,0.8,0.775,0.75,0.725,0.7,0.675,0.65,0.625,0.6,0.575,0.55,0.525,0.5,0.475,0.45,0.425,0.4,0.375,0.35,0.325,0.3,0.275,0.25
usvit,5.476147890090942,5.475268602371216,5.426945209503174,5.3774707317352295,5.346506357192993,5.310704946517944,5.296868324279785,5.262023448944092,5.2086663246154785,5.184967279434204,5.158074617385864,5.139598608016968,5.1445722579956055,5.058496475219727,5.033390522003174,5.01411247253418,4.989258527755737,4.957399845123291,4.906136751174927,4.872681140899658,4.847275733947754,4.825786113739014,4.795918941497803,4.7444493770599365,4.712629079818726,4.707592487335205,4.659276485443115,4.641380310058594,4.585849761962891,4.5609095096588135,4.527014493942261
